url_length,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_asterisk,n_hastag,n_percent,dots_per_length,hyphens_per_length,is_long_url,has_many_dots,has_ssl,is_cloudflare_protected,special_char_density,suspicious_tld_risk,has_redirects,risk_score,url_complexity,phishing
25,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,1,1,0.0,0,1,-1.0,1.25,0
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,1,0.0,0,0,-4.0,1.18,0
45,5,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,0,0,0.0,0,0,0.0,2.45,1
17,1,0,0,0,0,0,0,0,0,0.05555555555555555,0.0,0,0,1,1,0.0,0,0,-4.0,0.67,0
99,7,0,2,0,1,0,0,0,0,0.04,0.0,1,0,1,0,0.04,1,1,3.4000000000000004,4.390000000000001,1
32,0,0,0,0,0,0,0,0,0,0.06060606060606061,0.0,0,0,1,0,0.0,0,0,-2.0,1.32,0
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,0,1,1.0,1.21,0
33,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,1,0.0,0,0,-4.0,1.33,0
28,2,0,0,0,0,0,0,0,0,0.034482758620689655,0.034482758620689655,0,0,1,0,0.034482758620689655,1,1,1.3448275862068968,1.08,1
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,0,0.0,0,1,1.0,1.17,0
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,1,0.0,0,0,-4.0,1.19,0
45,3,0,0,0,0,0,0,0,0,0.043478260869565216,0.0,0,0,1,1,0.0,0,0,-4.0,1.45,0
15,0,0,0,0,0,0,0,0,0,0.125,0.0625,0,0,1,1,0.0625,0,1,-0.375,1.45,0
42,2,0,0,0,0,0,0,0,0,0.046511627906976744,0.0,0,0,0,0,0.0,1,0,0.0,1.42,1
23,2,0,0,0,0,0,0,0,0,0.041666666666666664,0.0,0,0,0,0,0.0,2,0,0.0,0.73,1
13,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,1,0,0.0,0,1,1.0,1.13,0
27,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,1,0.0,0,0,-4.0,1.27,0
242,4,0,3,0,2,0,0,0,0,0.012345679012345678,0.0,1,0,0,0,0.01646090534979424,0,1,5.1646090534979425,6.02,1
73,7,0,0,0,0,0,0,0,0,0.04054054054054054,0.0,0,0,0,0,0.0,1,0,0.0,2.23,1
15,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,1,0.0,0,0,-4.0,1.15,0
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,0,0.0,0,1,1.0,1.12,0
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,0,0.0,0,1,1.0,1.18,0
32,2,0,0,0,0,0,0,0,0,0.06060606060606061,0.0,0,0,1,0,0.0,2,0,-2.0,1.32,1
65,4,0,0,0,0,0,0,0,2,0.045454545454545456,0.0,0,0,0,0,0.030303030303030304,0,0,0.30303030303030304,2.15,1
22,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,0,0.0,0,1,1.0,1.22,0
48,5,0,0,0,0,0,0,0,0,0.02040816326530612,0.02040816326530612,0,0,0,0,0.02040816326530612,1,1,3.204081632653061,1.28,1
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,0,0.0,0,1,1.0,1.1400000000000001,0
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,0,0.0,0,1,1.0,1.12,0
25,1,0,0,0,0,0,0,0,0,0.11538461538461539,0.038461538461538464,0,0,1,1,0.038461538461538464,2,1,-0.6153846153846154,2.05,0
18,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.0,0,0,1,1,0.0,0,0,-4.0,1.68,0
26,0,0,0,0,0,0,0,0,0,0.07407407407407407,0.0,0,0,1,1,0.0,1,1,-1.0,1.26,0
15,1,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,1,0.0,0,0,-4.0,1.15,0
19,2,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,2,0,-2.0,1.19,1
26,1,0,0,0,0,0,0,0,0,0.07407407407407407,0.0,0,0,1,1,0.0,0,1,-1.0,1.26,0
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,1,0.0,1,1,-1.0,1.19,0
16,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.0,0,0,1,1,0.0,0,1,-1.0,1.16,0
18,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.0,0,0,1,0,0.0,0,0,-2.0,0.6799999999999999,0
25,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.07692307692307693,0,0,1,0,0.07692307692307693,0,0,-1.2307692307692308,1.85,0
33,3,0,0,0,0,0,0,0,0,0.029411764705882353,0.0,0,0,1,0,0.0,0,0,-2.0,0.8300000000000001,1
129,5,0,0,0,0,0,0,0,0,0.015384615384615385,0.12307692307692308,1,0,1,1,0.12307692307692308,0,0,-0.7692307692307692,7.09,0
23,1,0,0,0,0,0,0,0,0,0.08333333333333333,0.041666666666666664,0,0,0,0,0.041666666666666664,0,1,3.4166666666666665,1.53,1
17,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.05555555555555555,0,0,1,1,0.05555555555555555,0,0,-3.4444444444444446,1.97,0
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,1,0,-2.0,1.21,0
22,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,0,0.0,0,1,1.0,1.22,0
11,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,1,1,0.0,1,1,-1.0,0.61,0
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.045454545454545456,0,0,1,0,0.045454545454545456,0,0,-1.5454545454545454,1.51,0
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,1,0.0,0,1,-1.0,1.18,0
59,1,0,0,0,0,0,0,0,0,0.05,0.016666666666666666,0,0,0,0,0.016666666666666666,0,0,0.16666666666666666,2.3899999999999997,1
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,1,0.0,0,1,-1.0,1.1400000000000001,0
17,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.0,0,0,1,1,0.0,0,0,-4.0,0.67,0
32,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,0,0,-2.0,1.82,0
39,1,0,0,0,0,0,0,0,0,0.1,0.0,0,0,0,1,0.0,0,0,-2.0,2.39,1
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,0,0.0,0,1,1.0,1.12,0
91,3,0,0,0,0,0,0,0,0,0.03260869565217391,0.09782608695652174,1,0,1,0,0.09782608695652174,0,1,3.978260869565217,5.109999999999999,0
19,0,0,0,0,0,0,0,0,0,0.1,0.05,0,0,1,1,0.05,0,1,-0.5,1.49,0
41,3,0,0,0,0,0,0,0,0,0.047619047619047616,0.0,0,0,0,0,0.0,0,0,0.0,1.4100000000000001,1
38,3,0,0,0,0,0,0,0,0,0.05128205128205128,0.0,0,0,1,1,0.0,0,0,-4.0,1.38,1
29,2,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0,0,1,1,0.0,0,1,-1.0,1.29,0
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,0,0.0,0,0,-2.0,1.12,0
24,0,0,0,0,0,0,0,0,0,0.16,0.0,0,0,1,0,0.0,0,0,-2.0,2.24,0
24,0,0,0,0,0,0,0,0,0,0.08,0.0,0,0,1,0,0.0,0,0,-2.0,1.24,0
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,0,1,1.0,1.21,0
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,0,0,-2.0,1.19,0
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,1,0.0,0,1,-1.0,1.18,0
18,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.0,0,0,1,1,0.0,0,1,-1.0,1.68,0
160,4,0,0,0,0,0,0,0,0,0.012422360248447204,0.012422360248447204,1,0,0,0,0.012422360248447204,1,0,2.124223602484472,3.2,1
14,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0,0,1,1,0.0,0,0,-4.0,0.64,0
16,1,0,0,0,0,0,0,0,0,0.11764705882352941,0.0,0,0,1,0,0.0,0,0,-2.0,1.16,0
31,0,0,0,0,0,0,0,0,0,0.0625,0.0,0,0,1,1,0.0,0,0,-4.0,1.31,0
99,2,0,1,0,0,0,0,0,0,0.02,0.03,1,0,0,0,0.04,1,0,2.4,3.59,1
16,1,0,0,0,0,0,0,0,0,0.11764705882352941,0.0,0,0,1,0,0.0,0,0,-2.0,1.16,0
20,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.0,0,0,1,0,0.0,0,0,-2.0,0.7,0
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,0,0.0,0,0,-2.0,1.17,0
23,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,1,1,0.0,1,1,-1.0,1.23,0
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,0,0.0,0,0,-2.0,1.1400000000000001,0
22,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,0,0.0,1,0,-2.0,1.22,0
112,2,0,1,1,0,0,0,0,0,0.008849557522123894,0.2743362831858407,1,0,0,0,0.3008849557522124,2,0,5.008849557522124,13.619999999999997,1
27,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,0,0.0,0,0,-2.0,1.27,0
17,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.05555555555555555,0,0,1,1,0.05555555555555555,0,0,-3.4444444444444446,0.97,0
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,0,0.0,0,1,1.0,1.1400000000000001,0
56,4,0,0,0,0,0,0,0,0,0.05263157894736842,0.017543859649122806,0,0,0,0,0.03508771929824561,2,1,3.3508771929824563,2.36,1
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,0,0,-2.0,1.21,0
50,4,0,0,0,0,0,0,0,0,0.0392156862745098,0.0,0,0,0,0,0.0,1,0,0.0,1.5,1
20,1,0,0,0,0,0,0,0,0,0.047619047619047616,0.0,0,0,1,0,0.0,1,1,1.0,0.7,1
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,0,0.0,0,0,-2.0,1.17,0
13,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,1,0,0.0,0,0,-2.0,1.13,0
31,2,0,0,0,0,0,0,0,0,0.0625,0.0,0,0,0,0,0.0,2,0,0.0,1.31,1
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,0,0.0,0,0,-2.0,1.2,0
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,0,0.0,0,0,-2.0,1.1400000000000001,0
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,0,0.0,0,1,1.0,1.17,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.047619047619047616,0,0,1,0,0.047619047619047616,1,1,1.4761904761904763,1.5,0
15,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,1,0.0,0,0,-4.0,1.15,0
30,2,0,0,0,0,0,0,0,0,0.03225806451612903,0.0,0,0,1,1,0.0,0,1,-1.0,0.8,0
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,0,0.0,1,1,1.0,1.1400000000000001,0
17,1,0,0,0,0,0,0,0,0,0.05555555555555555,0.0,0,0,0,0,0.0,1,0,0.0,0.67,1
14,0,0,0,0,0,0,0,0,0,0.2,0.0,0,0,1,0,0.0,2,0,-2.0,1.6400000000000001,0
14,0,0,0,0,0,0,0,0,0,0.2,0.0,0,0,1,1,0.0,0,1,-1.0,1.6400000000000001,0
47,4,0,0,0,0,0,0,0,0,0.041666666666666664,0.0,0,0,0,0,0.0,0,0,0.0,1.47,1
24,0,0,0,0,0,0,0,0,0,0.08,0.0,0,0,1,0,0.0,0,1,1.0,1.24,0
48,3,0,0,0,0,0,0,0,0,0.061224489795918366,0.0,0,0,0,0,0.0,1,0,0.0,1.98,1
24,0,0,0,0,0,0,0,0,0,0.12,0.0,0,0,1,1,0.0,0,0,-4.0,1.74,0
37,3,0,0,0,0,0,0,0,0,0.02631578947368421,0.0,0,0,0,0,0.0,0,0,0.0,0.87,1
116,4,0,0,0,0,0,0,0,0,0.05128205128205128,0.0,1,1,1,0,0.0,1,0,1.5,4.16,1
22,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,1,0.0,1,0,-4.0,1.22,0
22,2,0,0,0,0,0,0,0,0,0.043478260869565216,0.0,0,0,0,0,0.0,1,0,0.0,0.72,1
12,1,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,0,0,0.0,1,0,0.0,0.62,1
13,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,1,1,0.0,0,0,-4.0,1.13,0
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,0,0.0,0,1,1.0,1.18,0
68,2,0,0,0,0,0,0,0,0,0.028985507246376812,0.0,0,0,0,0,0.0,1,0,0.0,1.6800000000000002,1
191,4,0,0,0,0,0,0,0,0,0.020833333333333332,0.0,1,0,0,0,0.0,1,0,2.0,3.91,1
19,0,0,0,0,0,0,0,0,0,0.1,0.05,0,0,1,0,0.05,0,0,-1.5,1.49,0
13,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,1,0,0.0,0,0,-2.0,1.13,0
27,1,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,1,0.0,0,1,-1.0,1.27,0
20,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,1,0,0.0,0,0,-2.0,1.7,0
84,3,0,2,2,1,0,0,0,0,0.047058823529411764,0.0,1,0,0,0,0.047058823529411764,1,1,5.470588235294118,8.24,1
20,2,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,0,0.0,0,1,1.0,1.2,0
206,5,0,3,0,2,0,0,0,0,0.014492753623188406,0.0,1,0,0,0,0.01932367149758454,2,1,5.193236714975845,5.66,1
26,0,0,0,0,0,0,0,0,0,0.14814814814814814,0.0,0,0,1,0,0.0,0,1,1.0,2.26,0
67,4,0,0,0,0,0,0,0,0,0.029411764705882353,0.0,0,0,1,0,0.0,2,0,-2.0,1.67,1
27,0,0,0,0,0,0,0,0,0,0.03571428571428571,0.0,0,0,1,1,0.0,0,1,-1.0,0.77,0
18,1,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,1,0.0,0,0,-4.0,1.18,0
55,2,0,0,0,0,0,0,0,0,0.03571428571428571,0.017857142857142856,0,0,1,0,0.017857142857142856,2,0,-1.8214285714285714,1.85,1
74,7,0,0,0,0,0,0,0,0,0.04,0.0,0,0,0,0,0.0,0,0,0.0,2.24,1
18,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.0,0,0,1,0,0.0,0,0,-2.0,1.68,0
19,0,0,0,0,0,0,0,0,0,0.1,0.05,0,0,1,0,0.05,0,0,-1.5,1.49,0
22,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,1,0.0,0,0,-4.0,1.22,0
16,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.058823529411764705,0,0,1,1,0.058823529411764705,0,0,-3.411764705882353,1.46,0
43,1,0,0,0,0,0,0,0,0,0.06818181818181818,0.045454545454545456,0,0,0,0,0.045454545454545456,1,0,0.4545454545454546,2.53,1
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,1,0,-2.0,1.19,0
19,0,0,0,0,0,0,0,0,0,0.15,0.0,0,0,1,0,0.0,1,0,-2.0,1.69,0
42,3,0,0,0,0,0,0,0,0,0.046511627906976744,0.0,0,0,1,0,0.0,0,0,-2.0,1.42,1
30,0,0,0,0,0,0,0,0,0,0.0967741935483871,0.0,0,0,1,1,0.0,0,1,-1.0,1.8,0
16,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.0,0,0,1,0,0.0,0,1,1.0,1.16,0
13,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,1,0,0.0,0,1,1.0,1.13,0
29,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0,0,1,0,0.0,0,0,-2.0,1.29,0
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,1,0.0,0,1,-1.0,1.17,0
19,1,0,0,0,0,0,0,0,0,0.1,0.05,0,0,1,0,0.05,0,1,1.5,1.49,0
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,1,0.0,0,1,-1.0,1.19,0
22,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,0,0.0,0,0,-2.0,1.22,0
79,4,0,0,0,0,0,0,0,0,0.0125,0.075,1,0,0,0,0.075,0,1,5.75,3.09,1
77,3,0,0,0,0,0,0,0,0,0.038461538461538464,0.01282051282051282,1,0,0,0,0.01282051282051282,1,0,2.128205128205128,2.57,1
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,0,0.0,0,0,-2.0,1.18,0
16,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.0,0,0,1,0,0.0,0,1,1.0,1.16,0
106,6,0,0,0,0,0,0,0,0,0.018691588785046728,0.0,1,0,1,0,0.009345794392523364,0,1,3.093457943925234,2.06,1
59,2,0,0,0,0,0,0,0,2,0.03333333333333333,0.0,0,0,1,0,0.03333333333333333,2,0,-1.6666666666666667,1.5899999999999999,1
148,3,0,2,0,0,0,0,0,3,0.026845637583892617,0.006711409395973154,1,0,0,0,0.04697986577181208,2,0,2.469798657718121,5.18,1
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,0,0.0,0,0,-2.0,1.1400000000000001,0
39,1,0,0,0,0,0,0,0,0,0.025,0.125,0,0,0,0,0.125,1,0,1.25,2.39,1
24,0,0,0,0,0,0,0,0,0,0.08,0.04,0,0,1,0,0.04,0,0,-1.6,1.54,0
56,3,0,0,0,0,0,0,0,0,0.03508771929824561,0.017543859649122806,0,0,0,0,0.017543859649122806,0,0,0.17543859649122806,1.86,1
13,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,1,1,0.0,0,0,-4.0,1.13,0
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,1,0.0,0,0,-4.0,1.19,0
111,4,1,4,0,2,0,0,0,0,0.026785714285714284,0.008928571428571428,1,0,0,0,0.044642857142857144,1,0,2.4464285714285716,6.41,1
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,1,0.0,0,0,-4.0,1.18,0
60,5,0,0,0,0,0,0,0,0,0.03278688524590164,0.0,0,0,0,0,0.0,1,0,0.0,1.6,1
37,2,0,0,0,0,0,0,0,0,0.07894736842105263,0.02631578947368421,0,0,0,0,0.02631578947368421,1,0,0.2631578947368421,2.17,1
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,0,1,1.0,1.19,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,0,0.0,1,1,1.0,1.2,0
41,3,0,0,0,0,0,0,0,0,0.047619047619047616,0.0,0,0,0,0,0.0,0,0,0.0,1.4100000000000001,1
22,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,1,0.0,0,1,-1.0,1.22,0
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,0,0.0,0,0,-2.0,1.12,0
13,1,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,1,0.0,1,0,-4.0,0.63,0
29,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.03333333333333333,0,0,1,1,0.03333333333333333,0,1,-0.6666666666666665,1.59,0
22,0,0,0,0,0,0,0,0,0,0.13043478260869565,0.0,0,0,1,0,0.0,1,0,-2.0,1.72,0
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,1,0.0,0,0,-4.0,1.21,0
28,0,0,0,0,0,0,0,0,0,0.034482758620689655,0.0,0,0,1,0,0.0,0,0,-2.0,0.78,0
32,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.030303030303030304,0,0,1,0,0.030303030303030304,0,0,-1.696969696969697,2.12,0
17,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0,0,1,1,0.0,1,0,-4.0,1.67,0
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,1,0.0,0,0,-4.0,1.19,0
17,1,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,0,0.0,0,1,1.0,1.17,0
36,4,0,0,0,0,0,0,0,0,0.02702702702702703,0.0,0,0,0,0,0.0,2,0,0.0,0.86,1
60,3,0,0,0,0,0,0,0,0,0.03278688524590164,0.03278688524590164,0,0,0,0,0.03278688524590164,1,1,3.3278688524590163,2.2,1
36,2,0,0,0,0,0,0,0,0,0.05405405405405406,0.0,0,0,1,0,0.02702702702702703,0,1,1.2702702702702702,1.3599999999999999,0
24,0,0,0,0,0,0,0,0,0,0.08,0.0,0,0,1,1,0.0,0,1,-1.0,1.24,0
93,4,0,0,0,0,0,0,0,0,0.02127659574468085,0.0851063829787234,1,0,1,0,0.0851063829787234,0,1,3.8510638297872344,4.33,1
29,2,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0,0,0,0,0.0,2,0,0.0,1.29,1
24,0,0,0,0,0,0,0,0,0,0.08,0.0,0,0,1,0,0.0,0,0,-2.0,1.24,0
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.045454545454545456,0,0,1,1,0.045454545454545456,0,0,-3.5454545454545454,1.51,0
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,0,0.0,0,1,1.0,1.1400000000000001,0
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,0,0.0,0,0,-2.0,1.17,0
15,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,0,0.0,0,0,-2.0,1.15,0
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,1,0.0,0,0,-4.0,1.1400000000000001,0
16,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.0,0,0,1,0,0.0,2,0,-2.0,1.16,0
11,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,1,1,0.0,0,0,-4.0,0.61,0
84,6,0,0,0,0,0,0,0,0,0.011764705882352941,0.0,1,0,0,0,0.0,1,1,5.0,1.3399999999999999,1
114,4,0,0,0,0,0,0,0,0,0.034782608695652174,0.034782608695652174,1,0,0,0,0.034782608695652174,1,0,2.3478260869565215,4.34,1
11,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0,0,1,1,0.0,0,0,-4.0,1.11,0
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,1,0.0,0,0,-4.0,1.12,0
16,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.0,0,0,1,0,0.0,0,0,-2.0,1.16,0
23,0,0,0,0,0,0,0,0,0,0.125,0.041666666666666664,0,0,1,1,0.041666666666666664,0,0,-3.5833333333333335,2.03,0
22,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,0,0.0,0,0,-2.0,1.22,0
64,3,0,0,0,0,0,0,0,0,0.03076923076923077,0.015384615384615385,0,0,0,0,0.015384615384615385,0,0,0.15384615384615385,1.9400000000000002,1
35,1,0,0,0,0,0,0,0,0,0.027777777777777776,0.0,0,0,0,0,0.027777777777777776,1,0,0.2777777777777778,0.8500000000000001,1
15,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,0,0.0,0,0,-2.0,1.15,0
83,8,1,1,0,0,0,0,0,0,0.07142857142857142,0.0,1,1,1,0,0.011904761904761904,2,0,1.619047619047619,5.23,1
35,1,0,0,0,0,0,0,0,0,0.1388888888888889,0.0,0,1,1,0,0.0,0,1,2.5,2.85,0
17,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0,0,1,1,0.0,0,0,-4.0,1.67,0
112,8,0,0,0,0,0,0,0,0,0.02654867256637168,0.008849557522123894,1,0,0,0,0.008849557522123894,2,0,2.088495575221239,2.92,1
13,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,1,0,0.0,0,0,-2.0,1.13,0
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,1,0.0,2,1,-1.0,1.18,0
24,0,0,0,0,0,0,0,0,0,0.12,0.0,0,0,1,1,0.0,0,0,-4.0,1.74,0
49,1,0,0,0,0,0,0,0,0,0.04,0.0,0,0,0,0,0.0,2,1,3.0,1.49,1
11,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0,0,1,0,0.0,0,0,-2.0,1.11,0
138,2,0,2,1,1,0,0,0,0,0.02158273381294964,0.007194244604316547,1,0,1,0,0.050359712230215826,0,0,0.5035971223021583,6.58,1
39,2,0,0,0,0,0,0,0,0,0.075,0.0,0,0,0,0,0.0,1,1,3.0,1.8900000000000001,1
16,1,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,0,0.0,1,0,-2.0,0.66,0
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.045454545454545456,0,0,1,0,0.045454545454545456,1,0,-1.5454545454545454,1.51,0
15,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,1,0.0,0,1,-1.0,1.15,0
110,2,0,1,0,0,0,0,0,0,0.02702702702702703,0.009009009009009009,1,0,0,0,0.04504504504504504,1,0,2.4504504504504503,3.5999999999999996,1
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,1,0.0,0,0,-4.0,1.2,0
10,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,0,1,1.0,0.6,0
30,0,0,0,0,0,0,0,0,0,0.06451612903225806,0.0,0,0,1,0,0.0,0,0,-2.0,1.3,0
8,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,1,0.0,1,1,-1.0,0.58,0
58,2,0,0,0,0,0,0,0,0,0.03389830508474576,0.05084745762711865,0,0,1,1,0.05084745762711865,0,0,-3.4915254237288136,2.48,0
35,2,0,0,0,0,0,0,0,0,0.05555555555555555,0.0,0,0,0,0,0.0,0,0,0.0,1.35,1
144,6,0,3,0,2,0,0,0,0,0.041379310344827586,0.0,1,1,1,0,0.020689655172413793,2,0,1.706896551724138,6.539999999999999,1
38,1,0,0,0,0,0,0,0,0,0.10256410256410256,0.0,0,0,1,0,0.0,1,0,-2.0,2.38,1
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,1,0.0,0,0,-4.0,1.18,0
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,1,0.0,1,0,-4.0,1.19,0
36,2,0,0,0,0,0,0,0,0,0.05405405405405406,0.02702702702702703,0,0,1,0,0.02702702702702703,0,0,-1.7297297297297298,1.66,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,0,0.0,0,0,-2.0,1.2,0
35,3,0,0,0,0,0,0,0,0,0.027777777777777776,0.027777777777777776,0,0,1,0,0.027777777777777776,1,1,1.2777777777777777,1.1500000000000001,1
